FECHA;CIERRE;APERTURA;MAX;MIN;Vol.
23.08.2013;8686.8;8.655.40;8.712.40;8.575.00;128.81M
22.08.2013;8629.7;8.485.20;8.671.10;8.476.20;171.81M
21.08.2013;8461.8;8.526.30;8.558.00;8.427.00;120.91M
20.08.2013;8502.4;8.613.20;8.613.20;8.422.60;214.21M
19.08.2013;8657.1;8.807.80;8.818.80;8.641.10;170.39M
16.08.2013;8821.3;8.739.30;8.828.10;8.710.40;206.85M
15.08.2013;8737.6;8.777.10;8.796.70;8.633.90;138.97M
14.08.2013;8789.3;8.763.40;8.789.30;8.706.80;143.33M
13.08.2013;8758.5;8.737.60;8.778.80;8.695.50;136.74M
12.08.2013;8717.7;8.733.50;8.770.20;8.692.80;156.53M
09.08.2013;8735.5;8.685.30;8.765.70;8.628.20;204.53M
08.08.2013;8671.8;8.587.50;8.675.50;8.581.10;195.76M
07.08.2013;8574.1;8.508.10;8.577.70;8.448.00;158.51M
06.08.2013;8529.5;8.567.20;8.613.10;8.469.90;151.41M
05.08.2013;8560.8;8.585.10;8.617.30;8.549.60;128.49M
02.08.2013;8574;8.564.80;8.578.30;8.489.50;158.46M
01.08.2013;8540.2;8.466.30;8.543.40;8.431.70;194.88M
31.07.2013;8433.4;8.440.70;8.480.10;8.375.90;191.52M
30.07.2013;8456.5;8.402.50;8.467.40;8.363.30;185.39M
29.07.2013;8376.1;8.374.60;8.411.80;8.349.10;168.77M
26.07.2013;8353.6;8.307.80;8.395.90;8.303.20;230.06M
25.07.2013;8282.1;8.198.50;8.287.30;8.152.30;229.58M
24.07.2013;8192.5;8.120.20;8.199.10;8.095.20;253.08M
23.07.2013;8073.7;8.014.90;8.138.00;8.011.90;205.39M
22.07.2013;7966;7.954.90;8.016.90;7.917.10;140.79M
19.07.2013;7943.2;7.938.60;7.978.90;7.887.50;156.18M
18.07.2013;7957.3;7.789.60;7.964.70;7.781.50;192.54M
17.07.2013;7812.7;7.814.00;7.858.10;7.702.70;176.35M
16.07.2013;7798.2;7.868.00;7.891.60;7.736.60;189.29M
15.07.2013;7855.1;7.832.40;7.918.90;7.782.60;156.70M
12.07.2013;7844.7;8.034.90;8.036.50;7.800.80;221.68M
11.07.2013;8030.7;8.083.20;8.086.60;7.980.50;175.15M
10.07.2013;7995;7.975.60;8.014.50;7.896.00;165.10M
09.07.2013;8014.8;8.058.10;8.111.50;7.965.80;188.74M
08.07.2013;8017.6;7.922.00;8.068.10;7.895.20;231.50M
05.07.2013;7868.4;7.994.60;8.030.60;7.847.00;221.46M
04.07.2013;8002;7.802.40;8.035.70;7.780.80;242.19M
03.07.2013;7763.8;7.763.30;7.770.60;7.612.80;276.48M
02.07.2013;7886.6;7.934.50;7.934.50;7.855.60;247.29M
01.07.2013;7907.1;7.817.00;7.946.10;7.745.50;217.10M
28.06.2013;7762.7;7.872.50;7.936.90;7.724.40;235.24M
27.06.2013;7844.4;7.826.70;7.879.60;7.709.90;247.00M
26.06.2013;7823;7.636.60;7.848.00;7.588.70;283.59M
25.06.2013;7607.7;7.646.00;7.674.60;7.581.30;251.34M
24.06.2013;7553.2;7.682.10;7.734.80;7.508.40;273.35M
21.06.2013;7700.2;7.859.70;7.877.00;7.700.10;448.85M
20.06.2013;7822.1;7.973.50;8.014.00;7.786.90;320.73M
19.06.2013;8098.3;8.178.70;8.182.10;8.079.10;186.34M
18.06.2013;8180.2;8.134.40;8.211.00;8.099.30;207.78M
17.06.2013;8136.3;8.132.70;8.194.10;8.072.40;221.82M
14.06.2013;8070.9;8.101.80;8.140.60;8.053.00;243.71M
13.06.2013;8071.7;8.039.50;8.098.10;7.958.60;291.66M
12.06.2013;8123.8;8.068.00;8.245.30;8.054.50;276.16M
11.06.2013;8089.3;8.179.60;8.182.50;7.980.10;392.86M
10.06.2013;8227.4;8.270.80;8.321.70;8.184.60;276.42M
07.06.2013;8266.6;8.229.20;8.308.70;8.165.10;297.87M
06.06.2013;8216.7;8.308.60;8.418.30;8.216.70;278.27M
05.06.2013;8290.7;8.308.40;8.430.00;8.283.30;261.98M
04.06.2013;8363;8.341.40;8.418.40;8.337.50;204.15M
03.06.2013;8284.4;8.266.60;8.368.60;8.191.90;231.56M
31.05.2013;8320.6;8.441.40;8.441.40;8.304.60;306.74M
30.05.2013;8433.5;8.404.40;8.487.10;8.395.20;237.14M
29.05.2013;8441.7;8.466.20;8.495.80;8.424.20;271.57M
28.05.2013;8511.3;8.408.50;8.583.60;8.398.20;298.98M
27.05.2013;8363.6;8.301.40;8.363.60;8.297.80;101.41M
24.05.2013;8264.6;8.388.80;8.394.60;8.216.50;189.94M
23.05.2013;8343.6;8.267.70;8.356.60;8.243.50;282.41M
22.05.2013;8462.4;8.469.50;8.505.50;8.381.20;246.35M
21.05.2013;8464.5;8.500.20;8.538.00;8.398.20;216.78M
20.05.2013;8515.2;8.585.40;8.613.80;8.445.40;192.35M
17.05.2013;8582.4;8.528.10;8.590.00;8.518.40;333.37M
16.05.2013;8542.3;8.569.90;8.589.70;8.521.90;175.16M
15.05.2013;8582.5;8.464.70;8.595.60;8.438.60;260.69M
14.05.2013;8474.6;8.481.20;8.489.80;8.366.70;259.97M
13.05.2013;8457.8;8.554.20;8.574.60;8.405.00;227.58M
10.05.2013;8544.5;8.583.00;8.669.20;8.511.70;278.40M
09.05.2013;8572.7;8.597.80;8.608.00;8.536.40;240.24M
08.05.2013;8597;8.544.00;8.614.50;8.500.00;263.52M
07.05.2013;8544;8.541.90;8.589.40;8.500.10;245.78M
06.05.2013;8503.8;8.551.20;8.553.80;8.472.60;111.25M
03.05.2013;8544.8;8.445.70;8.566.10;8.410.30;250.00M
02.05.2013;8406.4;8.393.90;8.563.50;8.286.60;297.68M
30.04.2013;8419;8.488.80;8.524.20;8.397.80;263.76M
29.04.2013;8450.9;8.324.70;8.463.90;8.324.70;305.49M
26.04.2013;8297;8.323.40;8.329.70;8.251.50;251.95M
25.04.2013;8365.1;8.360.00;8.388.80;8.270.20;251.46M
24.04.2013;8389.3;8.300.20;8.412.40;8.287.50;329.23M
23.04.2013;8289.3;8.046.40;8.310.20;8.031.50;372.07M
22.04.2013;8027.7;7.983.80;8.058.30;7.927.60;184.18M
19.04.2013;7915.5;7.888.00;7.955.80;7.851.10;290.49M
18.04.2013;7812.5;7.843.50;7.923.90;7.764.20;245.64M
17.04.2013;7803;7.984.70;7.992.40;7.743.60;308.07M
16.04.2013;7948.7;7.976.80;8.033.70;7.934.50;208.22M
15.04.2013;8014.1;8.051.70;8.093.70;7.941.40;233.26M
12.04.2013;8040.4;8.084.90;8.103.40;8.011.00;231.79M
11.04.2013;8159.5;8.127.90;8.178.90;8.063.10;214.75M
10.04.2013;8136.4;7.917.60;8.179.00;7.910.20;425.65M
09.04.2013;7872.5;7.846.60;7.897.30;7.811.60;234.16M
08.04.2013;7787.1;7.809.80;7.878.60;7.774.40;196.78M
05.04.2013;7798.4;7.880.40;7.935.00;7.716.10;274.02M
04.04.2013;7847.9;7.966.40;8.040.50;7.821.70;319.34M
03.04.2013;7904.3;8.015.30;8.037.60;7.880.20;247.91M
02.04.2013;8050.4;7.917.60;8.059.00;7.888.10;282.00M
28.03.2013;7920;7.892.90;7.972.00;7.797.20;274.67M
27.03.2013;7900.4;8.038.00;8.040.20;7.822.50;478.77M
26.03.2013;7990.5;8.175.10;8.183.70;7.968.20;358.73M
25.03.2013;8140.6;8.434.60;8.461.90;8.100.30;363.68M
22.03.2013;8329.5;8.321.80;8.395.10;8.258.90;238.21M
21.03.2013;8351.2;8.412.60;8.447.80;8.260.80;284.51M
20.03.2013;8416.3;8.394.30;8.494.40;8.327.00;244.36M
19.03.2013;8321;8.499.90;8.532.40;8.250.50;356.45M
18.03.2013;8507.8;8.383.20;8.527.60;8.351.80;265.68M
15.03.2013;8619.1;8.645.20;8.649.90;8.544.50;417.42M
14.03.2013;8657.9;8.532.80;8.670.40;8.529.60;278.30M
13.03.2013;8498.3;8.502.70;8.516.70;8.434.90;210.77M
12.03.2013;8532.3;8.529.00;8.598.10;8.506.70;186.35M
11.03.2013;8554.4;8.605.00;8.610.20;8.495.60;174.80M
08.03.2013;8628.1;8.444.10;8.638.30;8.439.80;328.12M
07.03.2013;8389.1;8.393.40;8.454.70;8.379.90;176.28M
06.03.2013;8358.9;8.436.20;8.485.00;8.356.30;188.36M
05.03.2013;8423.3;8.325.40;8.429.50;8.313.10;255.57M
04.03.2013;8246.3;8.135.10;8.271.70;8.129.20;232.94M
01.03.2013;8187.1;8.220.50;8.285.80;8.105.20;335.83M
28.02.2013;8230.3;8.185.80;8.252.30;8.142.80;351.22M
27.02.2013;8136.7;8.015.90;8.136.70;7.966.40;290.26M
26.02.2013;7980.7;7.943.20;8.099.80;7.911.10;407.97M
25.02.2013;8244.5;8.232.70;8.400.10;8.135.20;329.55M
22.02.2013;8179;8.059.30;8.179.00;8.051.10;218.06M
21.02.2013;8014.5;8.117.50;8.117.60;7.982.00;273.81M
20.02.2013;8163;8.235.10;8.274.40;8.146.90;174.83M
19.02.2013;8225.3;8.090.00;8.230.80;8.087.00;256.62M
18.02.2013;8108.9;8.110.90;8.145.40;8.037.30;159.63M
15.02.2013;8150.2;8.237.30;8.251.20;8.150.20;242.67M
14.02.2013;8247.4;8.272.00;8.328.70;8.155.50;264.98M
13.02.2013;8306.2;8.257.70;8.343.40;8.211.90;267.53M
12.02.2013;8234.7;8.069.00;8.240.80;8.045.10;243.71M
11.02.2013;8078.6;8.181.50;8.181.50;8.056.00;176.15M
08.02.2013;8174.9;8.025.40;8.183.30;8.008.70;231.59M
07.02.2013;8014.6;8.081.50;8.160.10;8.005.60;267.89M
06.02.2013;8056.2;8.115.40;8.161.00;8.013.00;323.69M
05.02.2013;8093.6;7.901.50;8.126.80;7.895.50;340.04M
04.02.2013;7919.6;8.225.00;8.227.70;7.916.80;395.05M
01.02.2013;8229.7;8.233.40;8.301.30;8.159.50;598.10M
31.01.2013;8362.3;8.542.50;8.543.70;8.362.30;306.58M
30.01.2013;8571.9;8.647.10;8.689.20;8.556.10;187.32M
29.01.2013;8643;8.674.40;8.690.90;8.606.80;179.38M
28.01.2013;8672.5;8.755.90;8.755.90;8.672.50;170.36M
25.01.2013;8724.6;8.642.60;8.734.10;8.616.30;180.05M
24.01.2013;8665.6;8.597.20;8.673.00;8.576.40;199.09M
23.01.2013;8613.3;8.637.90;8.650.40;8.585.50;229.70M
22.01.2013;8632.1;8.655.00;8.675.40;8.588.50;223.75M
21.01.2013;8665.9;8.628.30;8.665.90;8.608.90;194.48M
18.01.2013;8604;8.662.30;8.679.80;8.600.70;305.70M
17.01.2013;8628.9;8.568.40;8.664.90;8.565.90;234.68M
16.01.2013;8581.1;8.588.90;8.604.00;8.525.50;291.65M
15.01.2013;8601;8.549.60;8.607.50;8.520.60;271.88M
14.01.2013;8632.1;8.699.20;8.721.10;8.601.30;250.46M
11.01.2013;8664.7;8.638.00;8.677.40;8.580.00;252.44M
10.01.2013;8618.9;8.607.30;8.649.30;8.548.40;493.39M
09.01.2013;8606.4;8.491.80;8.614.20;8.485.40;445.02M
08.01.2013;8453;8.388.20;8.493.50;8.374.70;335.52M
07.01.2013;8419;8.434.30;8.485.60;8.406.30;289.12M
04.01.2013;8435.8;8.411.70;8.447.00;8.386.70;230.12M
03.01.2013;8403.4;8.375.00;8.422.60;8.334.30;182.28M
02.01.2013;8447.6;8.337.90;8.447.60;8.286.70;280.53M
31.12.2012;8167.5;8.111.90;8.167.50;8.041.70;105.48M
28.12.2012;8131;8.276.60;8.308.70;8.103.90;253.63M
27.12.2012;8280.9;8.236.50;8.345.40;8.231.20;203.33M
24.12.2012;8299.5;8.261.60;8.304.30;8.256.00;82.70M
21.12.2012;8291;8.223.50;8.291.00;8.203.80;620.09M
20.12.2012;8264.2;8.226.70;8.297.90;8.216.80;437.33M
19.12.2012;8264.2;8.192.30;8.322.00;8.185.40;436.32M
18.12.2012;8168.8;8.068.60;8.171.60;8.062.90;295.58M
17.12.2012;8040.3;8.017.80;8.049.30;7.975.00;183.12M
14.12.2012;8024.1;8.025.90;8.045.30;8.003.60;176.92M
13.12.2012;8017.1;8.005.90;8.037.00;7.977.30;198.05M
12.12.2012;7986.8;7.935.10;7.988.30;7.927.30;229.13M
11.12.2012;7920.9;7.813.60;7.927.00;7.806.20;251.45M
10.12.2012;7804.4;7.796.10;7.804.40;7.670.80;251.31M
07.12.2012;7848.5;7.915.70;7.942.60;7.813.10;325.54M
06.12.2012;7910.8;7.905.80;7.947.80;7.841.80;241.41M
05.12.2012;7883.2;7.948.50;7.976.70;7.844.70;210.38M
04.12.2012;7902.4;7.871.90;7.945.70;7.870.90;135.64M
03.12.2012;7889.2;7.963.40;8.027.80;7.874.10;216.20M
30.11.2012;7934.6;7.967.90;7.989.60;7.922.70;301.08M
29.11.2012;7973.7;7.887.40;7.975.50;7.883.80;250.04M
28.11.2012;7837.6;7.839.40;7.854.90;7.753.70;242.36M
27.11.2012;7863.7;7.936.60;7.955.20;7.819.70;251.03M
26.11.2012;7874.8;7.882.80;7.893.00;7.842.60;126.45M
23.11.2012;7909.6;7.887.20;7.915.60;7.825.10;142.36M
22.11.2012;7875.6;7.828.50;7.894.40;7.809.00;137.98M
21.11.2012;7805.4;7.751.80;7.825.40;7.716.80;129.04M
20.11.2012;7778.7;7.722.40;7.787.20;7.695.50;122.78M
19.11.2012;7763.8;7.661.80;7.775.10;7.601.70;180.51M
16.11.2012;7588.2;7.694.00;7.725.00;7.588.20;207.28M
15.11.2012;7695.5;7.615.40;7.744.30;7.610.40;135.77M
14.11.2012;7673;7.695.60;7.756.50;7.642.80;215.13M
13.11.2012;7693.4;7.521.90;7.715.50;7.490.60;179.05M
12.11.2012;7567.8;7.632.10;7.633.30;7.548.10;112.77M
09.11.2012;7636.6;7.613.30;7.674.00;7.496.00;158.79M
08.11.2012;7624.1;7.696.40;7.718.00;7.606.40;134.22M
07.11.2012;7660.7;7.899.70;7.918.60;7.638.50;190.26M
06.11.2012;7837.6;7.812.30;7.868.30;7.800.90;112.43M
05.11.2012;7818.6;7.891.60;7.894.70;7.793.30;108.85M
02.11.2012;7968.9;7.905.40;7.995.90;7.834.60;119.30M
01.11.2012;7886.4;7.807.10;7.928.80;7.790.30;90.29M
31.10.2012;7842.9;7.831.40;7.939.90;7.830.90;164.28M
30.10.2012;7833.9;7.763.60;7.844.00;7.755.90;93.86M
29.10.2012;7728.6;7.749.40;7.779.70;7.684.50;122.89M
26.10.2012;7775.6;7.708.40;7.803.70;7.665.60;162.98M
25.10.2012;7779.2;7.780.60;7.851.30;7.766.30;127.76M
24.10.2012;7791.5;7.773.10;7.819.70;7.653.20;141.52M
23.10.2012;7747.7;7.863.90;7.886.60;7.699.80;153.87M
22.10.2012;7877.1;7.911.20;7.955.70;7.841.50;139.77M
19.10.2012;7913.4;8.053.80;8.070.60;7.880.90;197.26M
18.10.2012;8100.3;8.143.80;8.156.60;8.035.50;189.46M
17.10.2012;8128.2;8.005.80;8.131.90;7.987.00;279.96M
16.10.2012;7940.2;7.747.00;7.941.80;7.741.60;218.38M
15.10.2012;7678.5;7.653.90;7.723.40;7.624.70;111.71M
12.10.2012;7652.4;7.724.00;7.791.50;7.652.40;112.35M
11.10.2012;7734.7;7.615.40;7.777.70;7.565.50;148.86M
10.10.2012;7668;7.705.70;7.765.10;7.664.50;164.97M
09.10.2012;7745.4;7.893.70;7.901.50;7.734.90;182.72M
08.10.2012;7891;7.910.50;7.913.10;7.855.20;112.26M
05.10.2012;7954.4;7.848.40;7.972.80;7.825.50;142.99M
04.10.2012;7812.8;7.866.10;7.913.30;7.784.40;125.26M
03.10.2012;7826.7;7.840.70;7.900.80;7.802.30;186.84M
02.10.2012;7867.1;7.728.00;7.913.70;7.710.20;141.83M
01.10.2012;7784.1;7.712.80;7.838.50;7.703.00;156.30M
28.09.2012;7708.5;7.908.70;7.939.20;7.678.70;175.96M
27.09.2012;7842.3;7.896.00;7.914.80;7.790.60;145.56M
26.09.2012;7854.4;8.080.60;8.082.50;7.840.40;252.68M
25.09.2012;8175;8.125.60;8.197.90;8.117.50;125.01M
24.09.2012;8138.4;8.165.90;8.182.10;8.082.90;107.28M
21.09.2012;8230.7;8.063.50;8.230.70;8.035.90;340.75M
20.09.2012;8022.1;8.034.30;8.088.00;7.961.40;168.75M
19.09.2012;8098.8;8.094.90;8.149.40;8.031.50;177.13M
18.09.2012;8058.3;8.085.00;8.099.70;7.949.10;163.76M
17.09.2012;8148;8.087.60;8.156.60;8.049.60;168.23M
14.09.2012;8154.5;8.101.90;8.231.00;8.087.50;288.95M
13.09.2012;7935.9;7.957.60;7.968.30;7.865.10;161.50M
12.09.2012;7992.1;7.972.50;8.076.60;7.928.70;234.36M
11.09.2012;7930.4;7.820.10;7.933.40;7.730.00;168.45M
10.09.2012;7857.7;7.839.40;7.890.80;7.796.90;167.64M
07.09.2012;7882.8;7.882.10;8.027.00;7.834.40;306.83M
06.09.2012;7862;7.536.20;7.864.90;7.533.00;304.45M
05.09.2012;7494;7.468.70;7.562.40;7.421.60;161.52M
04.09.2012;7488.2;7.460.60;7.542.80;7.444.20;173.20M
03.09.2012;7434.2;7.398.50;7.442.10;7.351.20;107.27M
31.08.2012;7420.5;7.173.70;7.424.70;7.161.40;302.46M
30.08.2012;7195;7.278.10;7.304.70;7.178.80;124.95M
29.08.2012;7306;7.339.20;7.365.40;7.274.30;137.26M
28.08.2012;7333.5;7.391.70;7.404.10;7.284.20;108.41M
27.08.2012;7398.9;7.293.80;7.398.90;7.216.80;102.65M
24.08.2012;7310.3;7.259.80;7.323.10;7.183.00;107.76M
23.08.2012;7282.9;7.391.50;7.427.00;7.176.90;145.12M
22.08.2012;7340.7;7.495.20;7.516.00;7.326.40;159.61M
21.08.2012;7544.5;7.468.90;7.558.40;7.430.40;128.24M
20.08.2012;7469.6;7.557.00;7.645.00;7.387.40;201.82M
17.08.2012;7561;7.463.20;7.612.10;7.452.50;276.57M
16.08.2012;7417.3;7.140.80;7.419.30;7.123.30;230.81M
15.08.2012;7128.9;7.111.30;7.146.70;7.066.80;71.59M
14.08.2012;7124.8;7.109.10;7.153.10;7.074.30;113.79M
13.08.2012;7069.6;7.036.80;7.119.80;6.991.90;104.72M
10.08.2012;7047.7;7.068.70;7.079.90;6.962.20;141.57M
09.08.2012;7110.2;7.189.20;7.235.80;7.026.60;195.99M
08.08.2012;7150.2;7.184.50;7.232.20;7.039.80;190.32M
07.08.2012;7211.1;7.018.70;7.218.70;7.013.00;263.13M
06.08.2012;7053.6;6.751.80;7.061.90;6.738.40;227.92M
03.08.2012;6755.7;6.377.10;6.755.70;6.296.10;247.04M
02.08.2012;6373.4;6.690.20;6.864.60;6.364.80;326.80M
01.08.2012;6720;6.715.20;6.787.20;6.569.20;164.43M
31.07.2012;6738.1;6.804.00;6.913.70;6.691.10;212.51M
30.07.2012;6801.8;6.625.70;6.805.50;6.589.20;284.31M
27.07.2012;6617.6;6.403.10;6.617.60;6.244.20;282.90M
26.07.2012;6368.8;5.958.20;6.368.80;5.955.00;352.31M
25.07.2012;6004.9;5.950.40;6.093.10;5.939.40;201.58M
24.07.2012;5956.3;6.252.10;6.254.60;5.950.80;235.09M
23.07.2012;6177.4;6.157.00;6.240.50;5.905.30;381.20M
20.07.2012;6246.3;6.623.40;6.668.10;6.232.60;420.76M
19.07.2012;6632.6;6.625.20;6.682.50;6.579.50;205.90M
18.07.2012;6591.2;6.595.10;6.607.80;6.497.20;267.88M
17.07.2012;6558.2;6.573.20;6.642.60;6.529.70;202.33M
16.07.2012;6532.1;6.631.30;6.659.20;6.485.10;204.86M
13.07.2012;6664.6;6.620.60;6.687.50;6.563.30;195.78M
12.07.2012;6630.1;6.749.00;6.755.30;6.600.80;233.86M
11.07.2012;6805.9;6.693.10;6.829.70;6.679.00;221.00M
10.07.2012;6726.9;6.723.60;6.812.20;6.638.20;204.16M
09.07.2012;6688.3;6.738.20;6.785.70;6.611.60;285.05M
06.07.2012;6738.9;6.910.50;6.921.20;6.726.70;329.28M
05.07.2012;6954.2;7.148.30;7.180.80;6.912.20;256.42M
04.07.2012;7168.5;7.173.60;7.202.70;7.116.20;164.93M
03.07.2012;7219.5;7.143.50;7.219.50;7.122.20;238.49M
02.07.2012;7124;7.082.40;7.178.40;7.036.90;272.36M
29.06.2012;7102.2;6.939.20;7.102.20;6.872.50;445.21M
28.06.2012;6721.7;6.666.20;6.724.50;6.593.50;205.11M
27.06.2012;6666.9;6.576.80;6.666.90;6.513.00;250.55M
26.06.2012;6528.4;6.590.30;6.708.30;6.512.30;218.00M
25.06.2012;6624;6.844.60;6.857.50;6.612.30;235.45M
22.06.2012;6876.3;6.716.90;6.960.00;6.697.10;276.90M
21.06.2012;6773.5;6.729.50;6.914.90;6.675.40;247.86M
20.06.2012;6796.1;6.715.70;6.806.90;6.668.20;217.64M
19.06.2012;6693.9;6.546.50;6.717.40;6.479.40;212.73M
18.06.2012;6519.9;6.855.80;6.862.60;6.503.30;277.03M
15.06.2012;6719;6.744.00;6.829.80;6.659.00;506.76M
14.06.2012;6696;6.582.00;6.696.40;6.558.60;219.61M
13.06.2012;6615.3;6.529.30;6.639.00;6.490.70;214.98M
12.06.2012;6522.5;6.509.70;6.593.30;6.439.30;254.54M
11.06.2012;6516.4;6.897.60;6.940.30;6.498.10;362.91M
08.06.2012;6552;6.391.80;6.578.50;6.323.60;242.09M
07.06.2012;6438.1;6.449.10;6.538.40;6.421.50;270.69M
06.06.2012;6418.9;6.312.60;6.465.90;6.276.20;277.32M
05.06.2012;6267.8;6.293.20;6.332.70;6.231.30;205.62M
04.06.2012;6239.5;5.998.90;6.273.30;5.987.80;205.10M
01.06.2012;6065;6.109.70;6.152.70;5.994.10;347.83M
31.05.2012;6089.8;6.134.40;6.167.90;6.012.00;402.04M
30.05.2012;6090.4;6.184.80;6.303.20;6.073.70;331.14M
29.05.2012;6251.7;6.432.80;6.449.10;6.221.40;280.79M
28.05.2012;6401.2;6.585.20;6.620.60;6.392.10;225.61M
25.05.2012;6543;6.542.30;6.612.80;6.458.40;181.67M
24.05.2012;6534.4;6.495.70;6.589.30;6.357.10;239.10M
23.05.2012;6440.5;6.579.10;6.603.30;6.420.40;254.66M
22.05.2012;6661.3;6.565.40;6.683.00;6.520.20;205.44M
21.05.2012;6524;6.571.50;6.605.50;6.455.10;211.51M
18.05.2012;6566.7;6.400.20;6.626.90;6.380.20;393.74M
17.05.2012;6537.9;6.635.30;6.652.60;6.434.70;251.83M
16.05.2012;6611.5;6.621.30;6.758.90;6.536.20;325.32M
15.05.2012;6700.7;6.848.40;6.892.90;6.644.00;255.00M
14.05.2012;6809.4;6.896.60;6.907.00;6.762.80;219.62M
11.05.2012;6995.6;6.958.10;7.027.30;6.789.30;307.60M
10.05.2012;7045.7;6.905.40;7.079.40;6.843.90;350.19M
09.05.2012;6812.7;7.017.00;7.022.30;6.732.60;371.38M
08.05.2012;7006.9;7.050.90;7.175.70;6.967.70;265.16M
07.05.2012;7063.2;6.766.20;7.078.20;6.743.20;205.94M
04.05.2012;6876;6.856.00;6.989.60;6.820.40;238.11M
03.05.2012;6851.9;6.868.70;6.992.00;6.828.10;200.81M
02.05.2012;6831.9;7.100.90;7.117.60;6.776.50;260.73M
30.04.2012;7011;7.182.50;7.208.30;7.002.00;200.84M
27.04.2012;7145.8;6.906.20;7.184.80;6.840.80;260.33M
26.04.2012;7027.1;7.151.70;7.159.80;6.955.10;286.93M
25.04.2012;7118.9;7.036.30;7.202.90;7.034.00;304.91M
24.04.2012;6999.9;6.868.60;7.010.40;6.848.70;280.72M
23.04.2012;6846.6;6.986.70;6.993.80;6.811.20;323.96M
20.04.2012;7040.6;6.936.70;7.058.80;6.858.30;405.54M
19.04.2012;6908.1;7.122.10;7.151.10;6.907.00;380.13M
18.04.2012;7079.2;7.354.50;7.364.00;7.079.20;386.70M
17.04.2012;7373.3;7.157.80;7.373.30;7.136.80;286.42M
16.04.2012;7209.1;7.232.00;7.331.40;7.186.60;253.82M
13.04.2012;7250.6;7.468.70;7.485.50;7.218.40;345.67M
12.04.2012;7520;7.610.70;7.619.40;7.400.80;308.03M
11.04.2012;7576.7;7.448.70;7.588.20;7.412.90;290.57M
10.04.2012;7433.6;7.582.50;7.633.50;7.433.60;290.37M
05.04.2012;7660.5;7.681.80;7.712.80;7.545.10;194.45M
04.04.2012;7660.7;7.809.30;7.833.70;7.634.30;347.35M
03.04.2012;7824.5;8.032.20;8.072.60;7.824.50;224.11M
02.04.2012;8042.8;8.024.70;8.042.80;7.866.80;244.56M
30.03.2012;8008;7.945.70;8.015.10;7.903.10;259.62M
29.03.2012;7911;7.965.20;8.022.50;7.866.40;280.01M
28.03.2012;7980.8;8.136.60;8.180.10;7.963.70;244.33M
27.03.2012;8140.3;8.284.90;8.345.70;8.131.00;256.27M
26.03.2012;8224.7;8.310.80;8.310.80;8.114.90;199.20M
23.03.2012;8281.8;8.360.40;8.386.80;8.192.60;249.69M
22.03.2012;8353.6;8.449.10;8.463.40;8.311.30;255.50M
21.03.2012;8490.9;8.602.80;8.625.50;8.432.30;228.47M
20.03.2012;8567.5;8.576.70;8.606.20;8.508.30;185.87M
19.03.2012;8591.8;8.478.30;8.591.80;8.443.50;197.67M
16.03.2012;8486.3;8.450.00;8.486.30;8.379.40;424.10M
15.03.2012;8426.7;8.401.40;8.429.80;8.322.10;251.31M
14.03.2012;8391.1;8.423.40;8.499.70;8.373.40;261.39M
13.03.2012;8376.8;8.243.50;8.378.50;8.219.20;202.58M
12.03.2012;8180.2;8.276.70;8.296.40;8.159.50;283.68M
09.03.2012;8282.7;8.321.60;8.340.00;8.233.30;240.62M
08.03.2012;8307.4;8.221.30;8.307.40;8.147.90;239.94M
07.03.2012;8161.8;8.164.70;8.202.20;8.081.60;289.62M
06.03.2012;8166.6;8.423.80;8.426.40;8.166.60;287.92M
05.03.2012;8453.5;8.514.20;8.540.60;8.421.00;167.06M
02.03.2012;8563.4;8.566.80;8.602.20;8.520.10;151.56M
01.03.2012;8547.7;8.442.00;8.567.80;8.401.90;199.09M
29.02.2012;8465.9;8.538.50;8.628.40;8.438.30;234.67M
28.02.2012;8526.7;8.558.20;8.595.00;8.461.30;197.82M
27.02.2012;8537.2;8.483.30;8.549.70;8.429.10;169.65M
24.02.2012;8527.7;8.553.10;8.568.20;8.456.40;193.67M
23.02.2012;8527.7;8.637.90;8.672.30;8.482.30;249.96M
22.02.2012;8657;8.775.30;8.778.10;8.654.50;179.46M
21.02.2012;8767.1;8.825.20;8.864.40;8.695.90;190.68M
20.02.2012;8818.1;8.726.60;8.818.10;8.715.50;161.96M
17.02.2012;8657;8.647.80;8.708.10;8.612.90;258.81M
16.02.2012;8558.1;8.649.20;8.651.70;8.476.80;305.25M
15.02.2012;8741.6;8.820.20;8.853.40;8.719.10;151.60M
14.02.2012;8771.9;8.760.30;8.832.80;8.721.50;149.30M
13.02.2012;8788.3;8.856.10;8.883.30;8.772.20;145.67M
10.02.2012;8797.1;8.851.60;8.860.40;8.746.30;172.34M
09.02.2012;8902.1;8.879.00;8.967.40;8.868.20;195.27M
08.02.2012;8849.3;8.859.40;8.921.70;8.841.60;199.36M
07.02.2012;8846.9;8.841.70;8.856.90;8.725.80;178.25M
06.02.2012;8835.3;8.833.80;8.841.80;8.751.10;179.78M
03.02.2012;8861.2;8.748.80;8.861.20;8.733.20;260.45M
02.02.2012;8772.3;8.724.00;8.782.00;8.689.30;210.82M
01.02.2012;8696.6;8.558.60;8.726.80;8.551.40;223.56M
31.01.2012;8509.2;8.537.80;8.576.90;8.489.40;229.79M
30.01.2012;8517;8.588.40;8.624.20;8.496.70;177.90M
